user_id,signup_date,acquisition_channel,device,segment,completed_course
1691,2025-09-01,organic,mobile,student,0
1692,2025-11-01,paid_ads,desktop,professional_upskill,0
1693,2025-12-01,paid_ads,mobile,career_changer,0
1694,2025-12-01,organic,desktop,career_changer,0
1695,2025-09-01,paid_ads,mobile,student,0
1696,2025-10-01,organic,desktop,career_changer,0
1697,2025-09-01,organic,mobile,student,0
1698,2025-09-01,organic,mobile,career_changer,0
1699,2025-09-01,social_media,desktop,student,0
1700,2025-11-01,paid_ads,desktop,professional_upskill,0
1701,2025-12-01,social_media,desktop,career_changer,0
1702,2025-09-01,paid_ads,desktop,professional_upskill,1
1703,2025-09-01,paid_ads,desktop,career_changer,1
1704,2025-09-01,paid_ads,desktop,career_changer,0
1705,2025-11-01,paid_ads,desktop,student,0
1706,2025-11-01,organic,mobile,career_changer,0
1707,2025-11-01,partner_referral,mobile,career_changer,0
1708,2025-09-01,organic,mobile,career_changer,1
1709,2025-10-01,partner_referral,mobile,professional_upskill,1
1710,2025-10-01,partner_referral,desktop,professional_upskill,1
1711,2025-10-01,organic,desktop,professional_upskill,1
1712,2025-12-01,organic,mobile,student,1
1713,2025-09-01,corporate,tablet,career_changer,1
1714,2025-10-01,paid_ads,desktop,student,0
1715,2025-10-01,organic,mobile,professional_upskill,1
1716,2025-10-01,social_media,mobile,career_changer,0
1717,2025-09-01,organic,mobile,student,1
1718,2025-10-01,partner_referral,mobile,professional_upskill,1
1719,2025-10-01,social_media,desktop,career_changer,0
1720,2025-09-01,organic,tablet,career_changer,0
1721,2025-12-01,organic,mobile,student,0
1722,2025-11-01,organic,desktop,career_changer,0
1723,2025-10-01,paid_ads,mobile,professional_upskill,0
1724,2025-11-01,organic,desktop,career_changer,0
1725,2025-12-01,partner_referral,desktop,professional_upskill,1
1726,2025-12-01,organic,desktop,student,0
1727,2025-10-01,paid_ads,desktop,career_changer,0
1728,2025-09-01,social_media,desktop,professional_upskill,0
1729,2025-12-01,corporate,mobile,career_changer,0
1730,2025-11-01,partner_referral,desktop,student,1
1731,2025-11-01,paid_ads,desktop,career_changer,0
1732,2025-11-01,partner_referral,desktop,career_changer,0
1733,2025-11-01,paid_ads,desktop,professional_upskill,0
1734,2025-12-01,paid_ads,mobile,professional_upskill,1
1735,2025-10-01,organic,mobile,professional_upskill,1
1736,2025-10-01,social_media,mobile,professional_upskill,0
1737,2025-11-01,paid_ads,desktop,student,0
1738,2025-10-01,organic,desktop,career_changer,0
1739,2025-11-01,paid_ads,mobile,professional_upskill,1
1740,2025-11-01,paid_ads,mobile,professional_upskill,0
1741,2025-09-01,corporate,desktop,student,1
1742,2025-12-01,corporate,mobile,career_changer,0
1743,2025-12-01,corporate,mobile,student,1
1744,2025-11-01,organic,mobile,student,1
1745,2025-12-01,paid_ads,desktop,career_changer,0
1746,2025-10-01,paid_ads,mobile,career_changer,0
1747,2025-11-01,organic,desktop,student,0
1748,2025-09-01,organic,desktop,professional_upskill,0
1749,2025-10-01,corporate,desktop,professional_upskill,0
1750,2025-09-01,organic,desktop,professional_upskill,1
1751,2025-09-01,paid_ads,desktop,student,0
1752,2025-12-01,organic,desktop,career_changer,0
1753,2025-12-01,organic,mobile,career_changer,1
1754,2025-11-01,organic,mobile,student,0
1755,2025-12-01,social_media,tablet,career_changer,0
1756,2025-09-01,corporate,desktop,professional_upskill,1
1757,2025-09-01,social_media,desktop,student,0
1758,2025-10-01,paid_ads,mobile,professional_upskill,0
1759,2025-09-01,organic,desktop,professional_upskill,1
1760,2025-11-01,paid_ads,mobile,professional_upskill,0
1761,2025-11-01,paid_ads,mobile,professional_upskill,0
1762,2025-12-01,corporate,desktop,career_changer,0
1763,2025-12-01,organic,mobile,professional_upskill,0
1764,2025-12-01,paid_ads,mobile,career_changer,0
1765,2025-11-01,organic,desktop,professional_upskill,1
1766,2025-09-01,paid_ads,desktop,student,0
1767,2025-12-01,corporate,desktop,student,0
1768,2025-10-01,paid_ads,desktop,career_changer,0
1769,2025-12-01,paid_ads,desktop,student,1
1770,2025-11-01,paid_ads,desktop,career_changer,0
1771,2025-12-01,paid_ads,desktop,career_changer,0
1772,2025-09-01,corporate,mobile,professional_upskill,1
1773,2025-12-01,social_media,desktop,career_changer,0
1774,2025-11-01,social_media,desktop,career_changer,0
1775,2025-11-01,corporate,desktop,student,0
1776,2025-10-01,paid_ads,desktop,career_changer,0
1777,2025-11-01,partner_referral,desktop,career_changer,1
1778,2025-10-01,paid_ads,desktop,professional_upskill,0
1779,2025-09-01,organic,desktop,student,1
1780,2025-11-01,corporate,mobile,student,1
1781,2025-12-01,organic,tablet,career_changer,0
1782,2025-09-01,social_media,desktop,career_changer,1
1783,2025-12-01,paid_ads,desktop,career_changer,0
1784,2025-12-01,partner_referral,desktop,professional_upskill,1
1785,2025-12-01,partner_referral,mobile,student,1
1786,2025-09-01,social_media,desktop,career_changer,0
1787,2025-09-01,partner_referral,mobile,career_changer,1
1788,2025-11-01,partner_referral,desktop,student,0
1789,2025-12-01,organic,desktop,professional_upskill,0
1790,2025-10-01,paid_ads,mobile,career_changer,0
1791,2025-11-01,organic,tablet,career_changer,0
1792,2025-09-01,corporate,mobile,professional_upskill,1
1793,2025-10-01,paid_ads,desktop,student,0
1794,2025-09-01,partner_referral,desktop,professional_upskill,0
1795,2025-10-01,organic,desktop,career_changer,0
1796,2025-11-01,organic,desktop,career_changer,1
1797,2025-10-01,corporate,mobile,professional_upskill,1
1798,2025-11-01,organic,mobile,professional_upskill,0
1799,2025-09-01,organic,mobile,career_changer,0
1800,2025-10-01,organic,tablet,professional_upskill,0
1801,2025-12-01,social_media,desktop,career_changer,0
1802,2025-12-01,corporate,mobile,career_changer,1
1803,2025-09-01,paid_ads,mobile,student,0
1804,2025-10-01,organic,desktop,student,0
1805,2025-12-01,paid_ads,mobile,professional_upskill,0
1806,2025-11-01,corporate,desktop,student,1
1807,2025-10-01,partner_referral,mobile,student,1
1808,2025-10-01,organic,desktop,professional_upskill,0
1809,2025-12-01,organic,desktop,student,1
1810,2025-11-01,organic,mobile,student,0
1811,2025-11-01,partner_referral,mobile,career_changer,0
1812,2025-11-01,corporate,desktop,career_changer,0
1813,2025-10-01,organic,desktop,professional_upskill,0
1814,2025-09-01,organic,desktop,career_changer,1
1815,2025-10-01,organic,desktop,career_changer,0
1816,2025-10-01,social_media,mobile,professional_upskill,0
1817,2025-12-01,organic,mobile,career_changer,0
1818,2025-09-01,corporate,desktop,career_changer,0
1819,2025-11-01,partner_referral,mobile,professional_upskill,0
1820,2025-12-01,paid_ads,desktop,career_changer,0
1821,2025-10-01,organic,mobile,career_changer,0
1822,2025-09-01,organic,desktop,student,0
1823,2025-11-01,partner_referral,desktop,career_changer,0
1824,2025-11-01,corporate,mobile,student,1
1825,2025-10-01,partner_referral,desktop,career_changer,0
1826,2025-11-01,paid_ads,mobile,professional_upskill,1
1827,2025-11-01,organic,mobile,career_changer,0
1828,2025-09-01,social_media,desktop,student,0
1829,2025-12-01,corporate,desktop,professional_upskill,0
1830,2025-09-01,organic,mobile,student,1
1831,2025-12-01,social_media,mobile,professional_upskill,0
1832,2025-12-01,partner_referral,desktop,career_changer,0
1833,2025-12-01,partner_referral,desktop,student,0
1834,2025-11-01,corporate,mobile,professional_upskill,1
1835,2025-09-01,corporate,desktop,student,1
1836,2025-11-01,partner_referral,desktop,professional_upskill,1
1837,2025-10-01,organic,desktop,student,1
1838,2025-09-01,paid_ads,mobile,student,0
1839,2025-12-01,social_media,mobile,student,0
1840,2025-11-01,organic,tablet,student,1
1841,2025-11-01,paid_ads,mobile,professional_upskill,1
1842,2025-09-01,paid_ads,mobile,professional_upskill,1
1843,2025-09-01,paid_ads,desktop,professional_upskill,0
1844,2025-12-01,partner_referral,mobile,student,0
1845,2025-12-01,social_media,desktop,career_changer,0
1846,2025-10-01,organic,mobile,professional_upskill,0
1847,2025-12-01,organic,desktop,career_changer,0
1848,2025-11-01,organic,desktop,professional_upskill,1
1849,2025-10-01,social_media,mobile,career_changer,0
1850,2025-10-01,partner_referral,mobile,student,1
1851,2025-10-01,organic,desktop,professional_upskill,0
1852,2025-09-01,corporate,desktop,professional_upskill,1
1853,2025-12-01,social_media,desktop,professional_upskill,0
1854,2025-10-01,corporate,desktop,student,1
1855,2025-09-01,social_media,mobile,student,0
1856,2025-09-01,organic,desktop,career_changer,0
1857,2025-10-01,corporate,mobile,student,1
1858,2025-10-01,paid_ads,desktop,student,0
1859,2025-11-01,corporate,mobile,professional_upskill,1
1860,2025-10-01,corporate,mobile,career_changer,0
1861,2025-11-01,corporate,desktop,career_changer,0
1862,2025-10-01,partner_referral,desktop,student,1
1863,2025-10-01,organic,mobile,professional_upskill,1
1864,2025-12-01,paid_ads,mobile,student,1
1865,2025-10-01,social_media,desktop,professional_upskill,0
1866,2025-10-01,social_media,desktop,professional_upskill,0
1867,2025-11-01,organic,desktop,professional_upskill,1
1868,2025-11-01,organic,desktop,professional_upskill,1
1869,2025-12-01,organic,desktop,professional_upskill,1
1870,2025-10-01,corporate,desktop,student,1
1871,2025-10-01,corporate,mobile,student,0
1872,2025-11-01,organic,mobile,student,0
1873,2025-09-01,paid_ads,mobile,student,0
1874,2025-09-01,corporate,mobile,professional_upskill,1
1875,2025-09-01,corporate,mobile,student,1
1876,2025-11-01,paid_ads,desktop,professional_upskill,0
1877,2025-11-01,partner_referral,desktop,career_changer,1
1878,2025-09-01,paid_ads,tablet,career_changer,0
1879,2025-09-01,organic,mobile,professional_upskill,0
1880,2025-10-01,partner_referral,desktop,student,0
1881,2025-11-01,partner_referral,mobile,professional_upskill,0
1882,2025-11-01,social_media,mobile,professional_upskill,1
1883,2025-09-01,partner_referral,mobile,student,1
1884,2025-09-01,corporate,desktop,career_changer,0
1885,2025-12-01,organic,mobile,career_changer,0
1886,2025-11-01,paid_ads,tablet,professional_upskill,1
1887,2025-12-01,organic,desktop,career_changer,0
1888,2025-10-01,organic,mobile,career_changer,1
1889,2025-12-01,corporate,desktop,professional_upskill,1
1890,2025-09-01,social_media,mobile,student,0
1891,2025-11-01,organic,desktop,professional_upskill,0
1892,2025-11-01,paid_ads,desktop,professional_upskill,0
1893,2025-12-01,corporate,desktop,professional_upskill,1
1894,2025-12-01,organic,mobile,professional_upskill,0
1895,2025-10-01,partner_referral,desktop,career_changer,0
1896,2025-10-01,corporate,desktop,professional_upskill,1
1897,2025-09-01,partner_referral,mobile,career_changer,1
1898,2025-09-01,organic,desktop,career_changer,0
1899,2025-09-01,paid_ads,desktop,student,0
1900,2025-12-01,corporate,mobile,professional_upskill,1
1901,2025-12-01,partner_referral,desktop,professional_upskill,0
1902,2025-11-01,organic,desktop,professional_upskill,0
1903,2025-09-01,corporate,desktop,student,1
1904,2025-12-01,organic,mobile,professional_upskill,1
1905,2025-11-01,corporate,mobile,professional_upskill,1
1906,2025-09-01,organic,mobile,professional_upskill,0
1907,2025-10-01,social_media,mobile,student,0
1908,2025-10-01,paid_ads,desktop,career_changer,0
1909,2025-12-01,paid_ads,desktop,student,0
1910,2025-11-01,organic,desktop,career_changer,0
1911,2025-10-01,paid_ads,desktop,student,0
1912,2025-11-01,social_media,mobile,student,0
1913,2025-11-01,social_media,mobile,student,1
1914,2025-10-01,paid_ads,desktop,student,0
1915,2025-11-01,paid_ads,mobile,student,0
1916,2025-10-01,corporate,desktop,professional_upskill,1
1917,2025-12-01,social_media,desktop,career_changer,0
1918,2025-09-01,partner_referral,mobile,career_changer,0
1919,2025-09-01,paid_ads,desktop,career_changer,0
1920,2025-12-01,paid_ads,desktop,career_changer,0
1921,2025-10-01,partner_referral,desktop,professional_upskill,0
1922,2025-10-01,organic,desktop,student,1
1923,2025-10-01,partner_referral,mobile,student,1
1924,2025-10-01,paid_ads,mobile,professional_upskill,0
1925,2025-12-01,corporate,desktop,career_changer,0
1926,2025-09-01,organic,desktop,student,0
1927,2025-11-01,partner_referral,mobile,student,1
1928,2025-11-01,paid_ads,mobile,student,0
1929,2025-09-01,partner_referral,desktop,professional_upskill,0
1930,2025-12-01,organic,desktop,student,0
1931,2025-11-01,partner_referral,mobile,professional_upskill,1
1932,2025-09-01,partner_referral,desktop,professional_upskill,1
1933,2025-12-01,partner_referral,desktop,career_changer,0
1934,2025-11-01,partner_referral,mobile,student,1
1935,2025-10-01,partner_referral,desktop,student,1
1936,2025-10-01,corporate,desktop,career_changer,1
1937,2025-12-01,organic,desktop,career_changer,0
1938,2025-10-01,corporate,mobile,career_changer,1
1939,2025-12-01,paid_ads,desktop,career_changer,0
1940,2025-09-01,organic,desktop,professional_upskill,0
1941,2025-09-01,organic,desktop,career_changer,0
1942,2025-11-01,paid_ads,mobile,professional_upskill,1
1943,2025-12-01,corporate,desktop,professional_upskill,1
1944,2025-11-01,corporate,desktop,student,1
1945,2025-11-01,corporate,desktop,student,1
1946,2025-09-01,paid_ads,mobile,student,1
1947,2025-11-01,paid_ads,desktop,student,0
1948,2025-10-01,organic,desktop,career_changer,0
1949,2025-11-01,paid_ads,desktop,student,0
1950,2025-12-01,paid_ads,mobile,career_changer,0
1951,2025-10-01,organic,desktop,professional_upskill,0
1952,2025-09-01,organic,mobile,student,1
1953,2025-12-01,partner_referral,mobile,career_changer,0
1954,2025-10-01,corporate,mobile,student,1
1955,2025-12-01,social_media,desktop,student,0
1956,2025-10-01,social_media,tablet,career_changer,0
1957,2025-12-01,partner_referral,desktop,professional_upskill,1
1958,2025-12-01,paid_ads,desktop,career_changer,0
1959,2025-10-01,partner_referral,mobile,student,0
1960,2025-09-01,corporate,desktop,career_changer,0
1961,2025-09-01,organic,desktop,student,0
1962,2025-12-01,paid_ads,desktop,student,0
1963,2025-12-01,corporate,desktop,career_changer,1
1964,2025-09-01,paid_ads,desktop,student,0
1965,2025-09-01,partner_referral,mobile,career_changer,1
1966,2025-11-01,partner_referral,mobile,career_changer,0
1967,2025-09-01,organic,mobile,career_changer,1
1968,2025-12-01,paid_ads,desktop,student,0
1969,2025-10-01,paid_ads,mobile,professional_upskill,1
1970,2025-09-01,organic,desktop,career_changer,0
1971,2025-11-01,organic,desktop,professional_upskill,1
1972,2025-11-01,corporate,desktop,student,0
1973,2025-11-01,organic,desktop,career_changer,0
1974,2025-10-01,paid_ads,desktop,career_changer,0
1975,2025-09-01,organic,desktop,student,1
1976,2025-09-01,social_media,desktop,student,0
1977,2025-09-01,organic,desktop,career_changer,0
1978,2025-10-01,paid_ads,desktop,professional_upskill,0
1979,2025-10-01,social_media,mobile,professional_upskill,1
1980,2025-12-01,corporate,mobile,student,1
1981,2025-11-01,organic,desktop,career_changer,1
1982,2025-11-01,corporate,desktop,professional_upskill,1
1983,2025-09-01,paid_ads,tablet,professional_upskill,1
1984,2025-10-01,paid_ads,desktop,student,0
1985,2025-10-01,organic,mobile,professional_upskill,1
1986,2025-09-01,organic,desktop,student,1
1987,2025-09-01,corporate,mobile,career_changer,1
1988,2025-12-01,paid_ads,desktop,career_changer,0
1989,2025-11-01,paid_ads,desktop,professional_upskill,0
1990,2025-11-01,corporate,mobile,professional_upskill,1
1991,2025-11-01,corporate,desktop,professional_upskill,1
1992,2025-12-01,organic,desktop,student,0
1993,2025-09-01,partner_referral,desktop,professional_upskill,0
1994,2025-09-01,organic,mobile,student,1
1995,2025-11-01,corporate,desktop,student,0
1996,2025-11-01,partner_referral,desktop,career_changer,0
1997,2025-12-01,social_media,desktop,career_changer,0
1998,2025-10-01,organic,desktop,career_changer,0
1999,2025-10-01,organic,mobile,career_changer,0
2000,2025-11-01,organic,desktop,professional_upskill,1
2001,2025-12-01,organic,desktop,student,1
2002,2025-11-01,organic,desktop,student,1
2003,2025-10-01,social_media,desktop,professional_upskill,0
2004,2025-11-01,organic,desktop,student,1
2005,2025-10-01,organic,desktop,career_changer,1
2006,2025-10-01,corporate,desktop,professional_upskill,1
2007,2025-10-01,paid_ads,tablet,career_changer,1
2008,2025-09-01,corporate,desktop,professional_upskill,0
2009,2025-09-01,organic,mobile,student,0
2010,2025-11-01,paid_ads,desktop,professional_upskill,0
2011,2025-10-01,organic,desktop,student,0
2012,2025-09-01,organic,desktop,career_changer,0
2013,2025-11-01,social_media,desktop,student,0
2014,2025-11-01,organic,tablet,career_changer,1
2015,2025-11-01,paid_ads,mobile,professional_upskill,1
2016,2025-11-01,paid_ads,mobile,professional_upskill,0
2017,2025-11-01,paid_ads,desktop,professional_upskill,1
2018,2025-12-01,social_media,desktop,career_changer,0
2019,2025-10-01,organic,desktop,professional_upskill,0
2020,2025-11-01,partner_referral,mobile,career_changer,0
2021,2025-12-01,social_media,desktop,career_changer,0
2022,2025-10-01,partner_referral,desktop,career_changer,0
2023,2025-09-01,social_media,desktop,career_changer,1
2024,2025-11-01,organic,desktop,professional_upskill,1
2025,2025-12-01,paid_ads,mobile,student,0
2026,2025-09-01,organic,desktop,career_changer,0
2027,2025-12-01,corporate,desktop,professional_upskill,1
2028,2025-10-01,social_media,desktop,professional_upskill,0
2029,2025-10-01,organic,mobile,professional_upskill,1
2030,2025-09-01,partner_referral,desktop,career_changer,1
2031,2025-12-01,organic,mobile,career_changer,0
2032,2025-11-01,partner_referral,desktop,career_changer,0
2033,2025-11-01,paid_ads,mobile,career_changer,0
2034,2025-09-01,social_media,mobile,professional_upskill,1
2035,2025-09-01,partner_referral,desktop,professional_upskill,0
2036,2025-09-01,paid_ads,desktop,professional_upskill,1
2037,2025-12-01,organic,desktop,student,1
2038,2025-11-01,organic,desktop,professional_upskill,0
2039,2025-11-01,organic,mobile,professional_upskill,0
2040,2025-11-01,organic,desktop,career_changer,1
2041,2025-09-01,social_media,desktop,career_changer,0
2042,2025-11-01,partner_referral,desktop,professional_upskill,0
2043,2025-10-01,paid_ads,desktop,career_changer,1
2044,2025-09-01,organic,mobile,professional_upskill,1
2045,2025-11-01,social_media,desktop,career_changer,0
2046,2025-12-01,corporate,tablet,professional_upskill,1
2047,2025-09-01,organic,mobile,professional_upskill,1
2048,2025-10-01,corporate,desktop,career_changer,1
2049,2025-10-01,paid_ads,desktop,professional_upskill,0
2050,2025-12-01,organic,mobile,career_changer,1
2051,2025-12-01,paid_ads,desktop,career_changer,0
2052,2025-09-01,paid_ads,desktop,student,0
2053,2025-09-01,organic,desktop,career_changer,0
2054,2025-10-01,social_media,desktop,professional_upskill,0
2055,2025-12-01,corporate,mobile,professional_upskill,1
2056,2025-09-01,partner_referral,desktop,student,0
2057,2025-10-01,paid_ads,desktop,career_changer,0
2058,2025-12-01,paid_ads,mobile,student,1
2059,2025-10-01,partner_referral,mobile,professional_upskill,0
2060,2025-11-01,paid_ads,desktop,professional_upskill,0
2061,2025-12-01,organic,mobile,career_changer,0
2062,2025-09-01,paid_ads,desktop,career_changer,0
2063,2025-09-01,corporate,mobile,career_changer,0
2064,2025-11-01,paid_ads,desktop,student,0
2065,2025-12-01,organic,desktop,professional_upskill,0
2066,2025-10-01,corporate,mobile,career_changer,0
2067,2025-09-01,organic,desktop,professional_upskill,0
2068,2025-11-01,organic,tablet,professional_upskill,1
2069,2025-11-01,organic,desktop,professional_upskill,0
2070,2025-12-01,paid_ads,mobile,professional_upskill,1
2071,2025-12-01,corporate,mobile,professional_upskill,1
2072,2025-09-01,paid_ads,desktop,professional_upskill,0
2073,2025-11-01,organic,mobile,career_changer,0
2074,2025-10-01,social_media,desktop,student,1
2075,2025-11-01,social_media,mobile,career_changer,0
2076,2025-10-01,social_media,desktop,professional_upskill,1
2077,2025-10-01,organic,mobile,student,0
2078,2025-09-01,paid_ads,desktop,student,1
2079,2025-11-01,social_media,desktop,student,0
2080,2025-10-01,corporate,desktop,professional_upskill,0
2081,2025-12-01,organic,desktop,career_changer,1
2082,2025-10-01,organic,mobile,career_changer,0
2083,2025-12-01,paid_ads,desktop,student,0
2084,2025-12-01,social_media,mobile,professional_upskill,0
2085,2025-11-01,paid_ads,desktop,student,0
2086,2025-12-01,paid_ads,desktop,student,0
2087,2025-10-01,organic,desktop,professional_upskill,0
2088,2025-12-01,partner_referral,mobile,career_changer,0
2089,2025-11-01,corporate,tablet,career_changer,1
2090,2025-09-01,paid_ads,desktop,career_changer,0
2091,2025-10-01,corporate,desktop,student,1
2092,2025-10-01,social_media,desktop,professional_upskill,1
2093,2025-11-01,organic,mobile,student,0
2094,2025-11-01,paid_ads,desktop,student,1
2095,2025-11-01,organic,mobile,professional_upskill,1
2096,2025-11-01,corporate,desktop,professional_upskill,1
2097,2025-10-01,partner_referral,mobile,student,1
2098,2025-09-01,partner_referral,mobile,student,0
2099,2025-12-01,corporate,desktop,professional_upskill,1
2100,2025-12-01,paid_ads,desktop,professional_upskill,0
2101,2025-09-01,social_media,desktop,student,0
2102,2025-09-01,paid_ads,desktop,professional_upskill,0
2103,2025-09-01,organic,mobile,student,1
2104,2025-11-01,partner_referral,desktop,career_changer,0
2105,2025-10-01,corporate,mobile,student,1
2106,2025-10-01,paid_ads,desktop,career_changer,0
2107,2025-10-01,social_media,desktop,student,0
2108,2025-11-01,social_media,desktop,career_changer,0
2109,2025-10-01,organic,desktop,career_changer,1
2110,2025-11-01,social_media,desktop,career_changer,0
2111,2025-10-01,organic,desktop,student,0
2112,2025-09-01,organic,desktop,career_changer,0
2113,2025-12-01,organic,desktop,professional_upskill,1
2114,2025-12-01,social_media,desktop,career_changer,0
2115,2025-11-01,partner_referral,desktop,professional_upskill,1
2116,2025-10-01,organic,desktop,career_changer,0
2117,2025-12-01,paid_ads,mobile,career_changer,0
2118,2025-09-01,partner_referral,desktop,career_changer,0
2119,2025-09-01,organic,mobile,professional_upskill,0
2120,2025-09-01,social_media,desktop,student,1
2121,2025-11-01,corporate,mobile,student,1
2122,2025-11-01,paid_ads,desktop,career_changer,0
2123,2025-10-01,social_media,mobile,professional_upskill,0
2124,2025-09-01,paid_ads,desktop,professional_upskill,1
2125,2025-10-01,social_media,mobile,career_changer,0
2126,2025-10-01,partner_referral,desktop,career_changer,0
2127,2025-09-01,partner_referral,desktop,career_changer,1
2128,2025-10-01,organic,mobile,career_changer,0
2129,2025-12-01,social_media,desktop,career_changer,1
2130,2025-11-01,paid_ads,desktop,professional_upskill,0
2131,2025-10-01,organic,desktop,professional_upskill,1
2132,2025-09-01,organic,mobile,career_changer,0
2133,2025-11-01,partner_referral,tablet,career_changer,0
2134,2025-11-01,paid_ads,desktop,career_changer,0
2135,2025-10-01,corporate,mobile,career_changer,1
2136,2025-12-01,social_media,desktop,career_changer,0
2137,2025-10-01,organic,desktop,student,0
2138,2025-12-01,corporate,mobile,student,1
2139,2025-11-01,organic,mobile,career_changer,0
2140,2025-10-01,social_media,mobile,professional_upskill,0
2141,2025-09-01,corporate,desktop,student,1
2142,2025-10-01,paid_ads,desktop,career_changer,0
2143,2025-12-01,corporate,desktop,student,1
2144,2025-12-01,paid_ads,desktop,student,0
2145,2025-10-01,paid_ads,desktop,professional_upskill,1
2146,2025-12-01,corporate,mobile,professional_upskill,1
2147,2025-11-01,paid_ads,mobile,student,1
2148,2025-10-01,paid_ads,desktop,professional_upskill,1
2149,2025-12-01,paid_ads,desktop,student,0
2150,2025-10-01,corporate,mobile,professional_upskill,0
2151,2025-10-01,paid_ads,desktop,student,0
2152,2025-09-01,organic,mobile,student,0
2153,2025-10-01,corporate,desktop,career_changer,1
2154,2025-09-01,corporate,desktop,professional_upskill,0
2155,2025-12-01,organic,tablet,student,1
2156,2025-09-01,organic,desktop,professional_upskill,1
2157,2025-09-01,organic,desktop,student,1
2158,2025-09-01,paid_ads,desktop,professional_upskill,0
2159,2025-11-01,paid_ads,mobile,student,0
2160,2025-09-01,corporate,mobile,professional_upskill,1
2161,2025-10-01,partner_referral,desktop,career_changer,1
2162,2025-09-01,partner_referral,desktop,career_changer,1
2163,2025-10-01,paid_ads,mobile,professional_upskill,0
2164,2025-09-01,corporate,desktop,professional_upskill,1
2165,2025-11-01,paid_ads,mobile,professional_upskill,1
2166,2025-12-01,social_media,desktop,student,0
2167,2025-09-01,partner_referral,desktop,career_changer,0
2168,2025-09-01,organic,mobile,career_changer,1
2169,2025-11-01,partner_referral,desktop,career_changer,0
2170,2025-09-01,paid_ads,mobile,career_changer,1
2171,2025-10-01,partner_referral,desktop,student,0
2172,2025-09-01,organic,desktop,professional_upskill,1
2173,2025-09-01,organic,tablet,professional_upskill,0
2174,2025-12-01,social_media,desktop,student,1
2175,2025-12-01,organic,mobile,career_changer,1
2176,2025-09-01,corporate,desktop,career_changer,0
2177,2025-11-01,organic,desktop,professional_upskill,0
2178,2025-12-01,partner_referral,mobile,student,0
2179,2025-09-01,partner_referral,desktop,career_changer,1
2180,2025-12-01,paid_ads,mobile,student,1
2181,2025-09-01,paid_ads,desktop,career_changer,0
2182,2025-12-01,organic,desktop,professional_upskill,0
2183,2025-12-01,organic,desktop,professional_upskill,1
2184,2025-10-01,paid_ads,desktop,student,0
2185,2025-09-01,partner_referral,desktop,career_changer,0
2186,2025-09-01,social_media,desktop,professional_upskill,1
2187,2025-09-01,social_media,desktop,student,0
2188,2025-09-01,corporate,desktop,professional_upskill,0
2189,2025-12-01,corporate,mobile,professional_upskill,1
2190,2025-10-01,partner_referral,desktop,professional_upskill,1
2191,2025-10-01,organic,mobile,student,0
2192,2025-11-01,social_media,desktop,student,0
2193,2025-09-01,partner_referral,desktop,professional_upskill,1
2194,2025-11-01,partner_referral,mobile,career_changer,1
2195,2025-12-01,organic,desktop,student,1
2196,2025-11-01,paid_ads,desktop,career_changer,0
2197,2025-09-01,paid_ads,desktop,student,1
2198,2025-10-01,social_media,desktop,professional_upskill,0
2199,2025-10-01,paid_ads,desktop,career_changer,0
2200,2025-09-01,paid_ads,tablet,professional_upskill,1
2201,2025-12-01,social_media,desktop,professional_upskill,0
2202,2025-09-01,organic,mobile,student,0
2203,2025-12-01,paid_ads,mobile,career_changer,0
2204,2025-10-01,organic,desktop,professional_upskill,0
2205,2025-12-01,corporate,desktop,career_changer,0
2206,2025-09-01,social_media,mobile,professional_upskill,0
2207,2025-09-01,organic,mobile,professional_upskill,0
2208,2025-09-01,social_media,desktop,student,0
2209,2025-12-01,organic,desktop,professional_upskill,1
2210,2025-12-01,social_media,desktop,student,0
2211,2025-12-01,corporate,desktop,student,0
2212,2025-10-01,corporate,desktop,professional_upskill,0
2213,2025-11-01,organic,mobile,professional_upskill,0
2214,2025-11-01,social_media,desktop,career_changer,0
2215,2025-09-01,corporate,mobile,student,1
2216,2025-10-01,paid_ads,mobile,career_changer,0
2217,2025-12-01,corporate,desktop,student,1
2218,2025-09-01,organic,desktop,student,0
2219,2025-10-01,social_media,mobile,student,0
2220,2025-09-01,organic,mobile,career_changer,0
2221,2025-10-01,corporate,mobile,professional_upskill,1
2222,2025-10-01,paid_ads,desktop,student,0
2223,2025-11-01,organic,desktop,student,0
2224,2025-09-01,organic,desktop,professional_upskill,0
2225,2025-12-01,organic,desktop,professional_upskill,1
2226,2025-11-01,paid_ads,mobile,professional_upskill,0
2227,2025-11-01,paid_ads,desktop,student,0
2228,2025-12-01,partner_referral,mobile,student,1
2229,2025-10-01,organic,desktop,career_changer,0
2230,2025-12-01,organic,mobile,career_changer,1
2231,2025-09-01,corporate,tablet,career_changer,1
2232,2025-12-01,organic,desktop,career_changer,1
2233,2025-10-01,social_media,mobile,student,0
2234,2025-12-01,social_media,desktop,career_changer,0
2235,2025-10-01,partner_referral,desktop,professional_upskill,1
2236,2025-10-01,partner_referral,mobile,career_changer,0
2237,2025-09-01,social_media,mobile,professional_upskill,0
2238,2025-12-01,organic,desktop,career_changer,0
2239,2025-12-01,organic,desktop,student,0
2240,2025-09-01,organic,mobile,student,0
2241,2025-10-01,corporate,mobile,career_changer,0
2242,2025-12-01,organic,desktop,student,1
2243,2025-09-01,partner_referral,mobile,professional_upskill,0
