user_id,week_number,is_active,events_count
947,5,1,5
947,6,1,3
947,7,1,3
947,8,1,5
947,9,1,7
947,10,0,0
947,11,0,0
947,12,0,0
948,0,1,3
948,1,1,2
948,2,0,0
948,3,0,0
948,4,0,0
948,5,0,0
948,6,0,0
948,7,0,0
948,8,0,0
948,9,0,0
948,10,0,0
948,11,0,0
948,12,0,0
949,0,1,2
949,1,0,0
949,2,0,0
949,3,0,0
949,4,0,0
949,5,0,0
949,6,0,0
949,7,0,0
949,8,0,0
949,9,0,0
949,10,0,0
949,11,0,0
949,12,0,0
950,0,1,3
950,1,1,5
950,2,0,0
950,3,0,0
950,4,0,0
950,5,0,0
950,6,0,0
950,7,0,0
950,8,0,0
950,9,0,0
950,10,0,0
950,11,0,0
950,12,0,0
951,0,1,7
951,1,1,2
951,2,1,3
951,3,1,3
951,4,1,0
951,5,1,2
951,6,1,3
951,7,1,1
951,8,1,2
951,9,1,3
951,10,1,3
951,11,1,2
951,12,1,0
952,0,1,4
952,1,1,3
952,2,1,1
952,3,1,3
952,4,1,5
952,5,1,3
952,6,1,3
952,7,1,4
952,8,1,5
952,9,1,4
952,10,1,4
952,11,1,4
952,12,1,2
953,0,1,8
953,1,1,2
953,2,1,2
953,3,1,4
953,4,1,2
953,5,1,3
953,6,1,2
953,7,1,4
953,8,1,3
953,9,1,2
953,10,1,5
953,11,1,0
953,12,1,4
954,0,1,12
954,1,0,0
954,2,0,0
954,3,0,0
954,4,0,0
954,5,0,0
954,6,0,0
954,7,0,0
954,8,0,0
954,9,0,0
954,10,0,0
954,11,0,0
954,12,0,0
955,0,1,6
955,1,1,0
955,2,1,3
955,3,1,3
955,4,1,3
955,5,1,2
955,6,1,2
955,7,1,3
955,8,1,2
955,9,1,5
955,10,1,4
955,11,1,2
955,12,1,2
956,0,1,5
956,1,1,6
956,2,1,3
956,3,1,4
956,4,1,4
956,5,1,3
956,6,1,2
956,7,1,4
956,8,1,6
956,9,1,3
956,10,1,3
956,11,1,3
956,12,1,1
957,0,1,6
957,1,1,7
957,2,1,5
957,3,1,6
957,4,1,6
957,5,1,3
957,6,1,4
957,7,1,0
957,8,1,3
957,9,1,1
957,10,1,4
957,11,1,4
957,12,1,2
958,0,1,8
958,1,1,2
958,2,1,2
958,3,0,0
958,4,0,0
958,5,0,0
958,6,0,0
958,7,0,0
958,8,0,0
958,9,0,0
958,10,0,0
958,11,0,0
958,12,0,0
959,0,1,5
959,1,1,2
959,2,1,1
959,3,1,1
959,4,1,2
959,5,1,2
959,6,1,4
959,7,1,1
959,8,1,3
959,9,1,1
959,10,1,2
959,11,1,1
959,12,1,1
960,0,1,7
960,1,1,7
960,2,1,4
960,3,1,2
960,4,1,5
960,5,1,3
960,6,1,6
960,7,1,4
960,8,1,3
960,9,0,0
960,10,0,0
960,11,0,0
960,12,0,0
961,0,1,7
961,1,1,1
961,2,1,2
961,3,0,0
961,4,0,0
961,5,0,0
961,6,0,0
961,7,0,0
961,8,0,0
961,9,0,0
961,10,0,0
961,11,0,0
961,12,0,0
962,0,1,5
962,1,1,2
962,2,1,0
962,3,1,4
962,4,1,4
962,5,1,1
962,6,1,2
962,7,1,1
962,8,1,2
962,9,1,5
962,10,0,0
962,11,0,0
962,12,0,0
963,0,1,5
963,1,1,3
963,2,1,1
963,3,1,2
963,4,1,2
963,5,1,3
963,6,1,0
963,7,1,0
963,8,0,0
963,9,0,0
963,10,0,0
963,11,0,0
963,12,0,0
964,0,1,4
964,1,1,0
964,2,1,6
964,3,1,4
964,4,1,4
964,5,1,4
964,6,1,1
964,7,1,4
964,8,1,1
964,9,1,4
964,10,0,0
964,11,0,0
964,12,0,0
965,0,1,3
965,1,1,2
965,2,1,3
965,3,1,2
965,4,1,4
965,5,1,2
965,6,1,1
965,7,1,2
965,8,1,4
965,9,1,0
965,10,1,3
965,11,1,2
965,12,1,1
966,0,1,6
966,1,1,1
966,2,1,4
966,3,1,4
966,4,1,4
966,5,0,0
966,6,0,0
966,7,0,0
966,8,0,0
966,9,0,0
966,10,0,0
966,11,0,0
966,12,0,0
967,0,1,6
967,1,1,7
967,2,1,4
967,3,1,5
967,4,1,3
967,5,1,2
967,6,1,4
967,7,0,0
967,8,0,0
967,9,0,0
967,10,0,0
967,11,0,0
967,12,0,0
968,0,1,2
968,1,1,2
968,2,1,5
968,3,1,2
968,4,1,4
968,5,1,1
968,6,1,0
968,7,0,0
968,8,0,0
968,9,0,0
968,10,0,0
968,11,0,0
968,12,0,0
969,0,1,6
969,1,1,7
969,2,1,2
969,3,1,0
969,4,1,1
969,5,1,4
969,6,1,2
969,7,0,0
969,8,0,0
969,9,0,0
969,10,0,0
969,11,0,0
969,12,0,0
970,0,1,6
970,1,0,0
970,2,0,0
970,3,0,0
970,4,0,0
970,5,0,0
970,6,0,0
970,7,0,0
970,8,0,0
970,9,0,0
970,10,0,0
970,11,0,0
970,12,0,0
971,0,1,3
971,1,1,8
971,2,0,0
971,3,0,0
971,4,0,0
971,5,0,0
971,6,0,0
971,7,0,0
971,8,0,0
971,9,0,0
971,10,0,0
971,11,0,0
971,12,0,0
972,0,1,6
972,1,1,6
972,2,1,2
972,3,1,3
972,4,0,0
972,5,0,0
972,6,0,0
972,7,0,0
972,8,0,0
972,9,0,0
972,10,0,0
972,11,0,0
972,12,0,0
973,0,1,2
973,1,1,2
973,2,1,1
973,3,1,2
973,4,1,0
973,5,1,4
973,6,1,0
973,7,1,1
973,8,1,2
973,9,1,3
973,10,1,1
973,11,1,4
973,12,1,1
974,0,1,6
974,1,1,1
974,2,1,3
974,3,1,4
974,4,1,4
974,5,1,2
974,6,1,5
974,7,1,3
974,8,1,4
974,9,1,3
974,10,0,0
974,11,0,0
974,12,0,0
975,0,1,4
975,1,1,1
975,2,1,2
975,3,1,0
975,4,1,1
975,5,1,2
975,6,1,3
975,7,1,1
975,8,1,1
975,9,1,3
975,10,1,2
975,11,1,2
975,12,1,2
976,0,1,3
976,1,1,4
976,2,1,4
976,3,1,2
976,4,1,4
976,5,1,5
976,6,1,6
976,7,1,5
976,8,1,5
976,9,1,4
976,10,1,1
976,11,1,2
976,12,1,3
977,0,1,3
977,1,1,3
977,2,1,1
977,3,1,2
977,4,1,3
977,5,1,1
977,6,1,4
977,7,1,3
977,8,1,1
977,9,1,1
977,10,1,1
977,11,1,3
977,12,1,2
978,0,1,3
978,1,1,1
978,2,1,3
978,3,1,0
978,4,1,3
978,5,1,2
978,6,1,0
978,7,1,5
978,8,1,0
978,9,1,0
978,10,1,1
978,11,1,2
978,12,1,1
979,0,1,2
979,1,1,4
979,2,1,3
979,3,1,2
979,4,0,0
979,5,0,0
979,6,0,0
979,7,0,0
979,8,0,0
979,9,0,0
979,10,0,0
979,11,0,0
979,12,0,0
980,0,1,8
980,1,1,7
980,2,1,4
980,3,1,7
980,4,1,4
980,5,1,3
980,6,1,6
980,7,1,5
980,8,1,2
980,9,0,0
980,10,0,0
980,11,0,0
980,12,0,0
981,0,1,6
981,1,1,2
981,2,1,3
981,3,1,3
981,4,1,2
981,5,1,4
981,6,0,0
981,7,0,0
981,8,0,0
981,9,0,0
981,10,0,0
981,11,0,0
981,12,0,0
982,0,1,6
982,1,1,3
982,2,1,3
982,3,1,3
982,4,1,4
982,5,1,1
982,6,1,3
982,7,1,4
982,8,1,1
982,9,1,3
982,10,1,4
982,11,1,9
982,12,1,3
983,0,1,9
983,1,1,1
983,2,1,0
983,3,1,4
983,4,1,2
983,5,1,4
983,6,1,3
983,7,1,3
983,8,1,1
983,9,1,2
983,10,1,1
983,11,1,2
983,12,1,1
984,0,1,2
984,1,1,0
984,2,1,3
984,3,1,3
984,4,1,2
984,5,1,1
984,6,1,2
984,7,1,1
984,8,1,0
984,9,1,3
984,10,1,2
984,11,1,2
984,12,1,1
985,0,1,7
985,1,1,3
985,2,1,6
985,3,1,5
985,4,1,2
985,5,1,4
985,6,1,2
985,7,1,4
985,8,1,1
985,9,1,2
985,10,1,2
985,11,1,0
985,12,0,0
986,0,1,5
986,1,1,0
986,2,1,5
986,3,1,7
986,4,1,4
986,5,1,4
986,6,0,0
986,7,0,0
986,8,0,0
986,9,0,0
986,10,0,0
986,11,0,0
986,12,0,0
987,0,1,7
987,1,1,5
987,2,1,5
987,3,1,9
987,4,1,3
987,5,1,5
987,6,1,3
987,7,1,4
987,8,1,2
987,9,1,4
987,10,1,5
987,11,1,4
987,12,1,1
988,0,1,3
988,1,1,4
988,2,1,3
988,3,1,2
988,4,1,5
988,5,1,3
988,6,1,5
988,7,1,4
988,8,1,3
988,9,1,5
988,10,1,4
988,11,1,4
988,12,1,8
989,0,1,2
989,1,1,2
989,2,1,2
989,3,1,6
989,4,1,3
989,5,0,0
989,6,0,0
989,7,0,0
989,8,0,0
989,9,0,0
989,10,0,0
989,11,0,0
989,12,0,0
990,0,1,6
990,1,1,2
990,2,1,3
990,3,0,0
990,4,0,0
990,5,0,0
990,6,0,0
990,7,0,0
990,8,0,0
990,9,0,0
990,10,0,0
990,11,0,0
990,12,0,0
991,0,1,6
991,1,1,3
991,2,1,2
991,3,0,0
991,4,0,0
991,5,0,0
991,6,0,0
991,7,0,0
991,8,0,0
991,9,0,0
991,10,0,0
991,11,0,0
991,12,0,0
992,0,1,9
992,1,1,3
992,2,1,4
992,3,1,2
992,4,1,5
992,5,1,4
992,6,1,3
992,7,1,4
992,8,1,0
992,9,1,3
992,10,1,3
992,11,1,3
992,12,1,4
993,0,1,6
993,1,1,3
993,2,1,5
993,3,1,3
993,4,1,6
993,5,1,8
993,6,1,7
993,7,1,4
993,8,1,5
993,9,1,7
993,10,1,4
993,11,1,5
993,12,1,3
994,0,1,2
994,1,1,1
994,2,1,3
994,3,1,3
994,4,1,3
994,5,1,2
994,6,1,0
994,7,1,1
994,8,1,1
994,9,1,1
994,10,1,0
994,11,1,3
994,12,1,2
995,0,1,5
995,1,1,4
995,2,1,2
995,3,1,3
995,4,1,4
995,5,1,3
995,6,1,1
995,7,1,2
995,8,1,2
995,9,1,1
995,10,1,3
995,11,1,2
995,12,1,4
996,0,1,6
996,1,0,0
996,2,0,0
996,3,0,0
996,4,0,0
996,5,0,0
996,6,0,0
996,7,0,0
996,8,0,0
996,9,0,0
996,10,0,0
996,11,0,0
996,12,0,0
997,0,1,6
997,1,1,2
997,2,1,3
997,3,1,0
997,4,1,5
997,5,1,0
997,6,1,6
997,7,1,3
997,8,1,1
997,9,1,1
997,10,1,2
997,11,1,4
997,12,1,1
998,0,1,1
998,1,0,0
998,2,0,0
998,3,0,0
998,4,0,0
998,5,0,0
998,6,0,0
998,7,0,0
998,8,0,0
998,9,0,0
998,10,0,0
998,11,0,0
998,12,0,0
999,0,1,4
999,1,1,2
999,2,1,2
999,3,1,2
999,4,1,5
999,5,1,3
999,6,1,11
999,7,1,4
999,8,1,4
999,9,1,4
999,10,1,4
999,11,1,4
999,12,1,4
1000,0,1,6
1000,1,1,2
1000,2,1,4
1000,3,1,5
1000,4,1,3
1000,5,1,0
1000,6,1,5
1000,7,1,4
1000,8,0,0
1000,9,0,0
1000,10,0,0
1000,11,0,0
1000,12,0,0
1001,0,1,6
1001,1,1,0
1001,2,1,1
1001,3,1,2
1001,4,1,3
1001,5,1,2
1001,6,0,0
1001,7,0,0
1001,8,0,0
1001,9,0,0
1001,10,0,0
1001,11,0,0
1001,12,0,0
1002,0,1,6
1002,1,1,0
1002,2,1,0
1002,3,1,5
1002,4,1,0
1002,5,1,4
1002,6,1,4
1002,7,1,4
1002,8,1,3
1002,9,1,2
1002,10,1,0
1002,11,1,1
1002,12,1,2
1003,0,1,6
1003,1,1,2
1003,2,1,3
1003,3,1,2
1003,4,1,4
1003,5,1,5
1003,6,1,4
1003,7,1,4
1003,8,1,6
1003,9,0,0
1003,10,0,0
1003,11,0,0
1003,12,0,0
1004,0,1,4
1004,1,1,4
1004,2,1,1
1004,3,1,1
1004,4,1,2
1004,5,0,0
1004,6,0,0
1004,7,0,0
1004,8,0,0
1004,9,0,0
1004,10,0,0
1004,11,0,0
1004,12,0,0
1005,0,1,5
1005,1,1,2
1005,2,1,4
1005,3,1,2
1005,4,1,2
1005,5,0,0
1005,6,0,0
1005,7,0,0
1005,8,0,0
1005,9,0,0
1005,10,0,0
1005,11,0,0
1005,12,0,0
1006,0,1,4
1006,1,1,2
1006,2,1,2
1006,3,1,0
1006,4,1,3
1006,5,1,2
1006,6,1,5
1006,7,1,3
1006,8,1,2
1006,9,1,2
1006,10,1,4
1006,11,0,0
1006,12,0,0
1007,0,1,4
1007,1,0,0
1007,2,0,0
1007,3,0,0
1007,4,0,0
1007,5,0,0
1007,6,0,0
1007,7,0,0
1007,8,0,0
1007,9,0,0
1007,10,0,0
1007,11,0,0
1007,12,0,0
1008,0,1,3
1008,1,1,1
1008,2,1,4
1008,3,1,5
1008,4,1,4
1008,5,1,3
1008,6,1,6
1008,7,1,3
1008,8,1,4
1008,9,1,1
1008,10,1,2
1008,11,1,4
1008,12,1,5
1009,0,1,5
1009,1,1,2
1009,2,1,1
1009,3,1,0
1009,4,1,3
1009,5,0,0
1009,6,0,0
1009,7,0,0
1009,8,0,0
1009,9,0,0
1009,10,0,0
1009,11,0,0
1009,12,0,0
1010,0,1,3
1010,1,1,4
1010,2,1,3
1010,3,1,2
1010,4,0,0
1010,5,0,0
1010,6,0,0
1010,7,0,0
1010,8,0,0
1010,9,0,0
1010,10,0,0
1010,11,0,0
1010,12,0,0
1011,0,1,5
1011,1,1,1
1011,2,1,3
1011,3,1,3
1011,4,1,4
1011,5,1,2
1011,6,1,2
1011,7,1,2
1011,8,1,2
1011,9,1,2
1011,10,1,1
1011,11,1,0
1011,12,1,1
1012,0,1,3
1012,1,1,5
1012,2,1,6
1012,3,1,3
1012,4,1,1
1012,5,1,5
1012,6,1,3
1012,7,1,4
1012,8,1,2
1012,9,1,4
1012,10,1,3
1012,11,1,3
1012,12,1,2
1013,0,1,7
1013,1,1,3
1013,2,1,2
1013,3,1,2
1013,4,1,5
1013,5,0,0
1013,6,0,0
1013,7,0,0
1013,8,0,0
1013,9,0,0
1013,10,0,0
1013,11,0,0
1013,12,0,0
1014,0,1,7
1014,1,1,5
1014,2,1,4
1014,3,1,8
1014,4,1,5
1014,5,1,4
1014,6,1,3
1014,7,0,0
1014,8,0,0
1014,9,0,0
1014,10,0,0
1014,11,0,0
1014,12,0,0
1015,0,1,8
1015,1,1,2
1015,2,0,0
1015,3,0,0
1015,4,0,0
1015,5,0,0
1015,6,0,0
1015,7,0,0
1015,8,0,0
1015,9,0,0
1015,10,0,0
1015,11,0,0
1015,12,0,0
1016,0,1,3
1016,1,0,0
1016,2,0,0
1016,3,0,0
1016,4,0,0
1016,5,0,0
1016,6,0,0
1016,7,0,0
1016,8,0,0
1016,9,0,0
1016,10,0,0
1016,11,0,0
1016,12,0,0
1017,0,1,3
1017,1,1,1
1017,2,1,3
1017,3,1,4
1017,4,1,4
1017,5,1,2
1017,6,1,6
1017,7,1,4
1017,8,0,0
1017,9,0,0
1017,10,0,0
1017,11,0,0
1017,12,0,0
1018,0,1,4
1018,1,1,4
1018,2,1,3
1018,3,1,4
1018,4,1,5
1018,5,1,1
1018,6,0,0
1018,7,0,0
1018,8,0,0
1018,9,0,0
1018,10,0,0
1018,11,0,0
1018,12,0,0
1019,0,1,9
1019,1,0,0
1019,2,0,0
1019,3,0,0
1019,4,0,0
1019,5,0,0
1019,6,0,0
1019,7,0,0
1019,8,0,0
1019,9,0,0
1019,10,0,0
1019,11,0,0
1019,12,0,0
1020,0,1,6
1020,1,1,2
1020,2,1,5
1020,3,1,1
1020,4,1,4
1020,5,1,3
1020,6,1,3
1020,7,1,2
1020,8,1,3
1020,9,1,4
1020,10,1,6
1020,11,1,4
1020,12,0,0
1021,0,1,2
1021,1,1,1
1021,2,1,2
1021,3,1,5
1021,4,1,4
1021,5,1,3
1021,6,1,2
1021,7,1,6
1021,8,1,4
1021,9,1,0
1021,10,1,4
1021,11,1,6
1021,12,1,4
1022,0,1,5
1022,1,1,5
1022,2,1,2
1022,3,1,3
1022,4,1,4
1022,5,0,0
1022,6,0,0
1022,7,0,0
1022,8,0,0
1022,9,0,0
1022,10,0,0
1022,11,0,0
1022,12,0,0
1023,0,1,4
1023,1,0,0
1023,2,0,0
1023,3,0,0
1023,4,0,0
1023,5,0,0
1023,6,0,0
1023,7,0,0
1023,8,0,0
1023,9,0,0
1023,10,0,0
1023,11,0,0
1023,12,0,0
1024,0,1,5
1024,1,1,4
1024,2,1,8
1024,3,1,4
1024,4,1,2
1024,5,0,0
1024,6,0,0
1024,7,0,0
1024,8,0,0
1024,9,0,0
1024,10,0,0
1024,11,0,0
1024,12,0,0
1025,0,1,6
1025,1,1,2
1025,2,1,3
1025,3,1,5
1025,4,0,0
1025,5,0,0
1025,6,0,0
1025,7,0,0
1025,8,0,0
1025,9,0,0
1025,10,0,0
1025,11,0,0
1025,12,0,0
1026,0,1,4
1026,1,1,4
1026,2,1,1
1026,3,1,3
1026,4,1,5
1026,5,0,0
1026,6,0,0
1026,7,0,0
1026,8,0,0
1026,9,0,0
1026,10,0,0
1026,11,0,0
1026,12,0,0
1027,0,1,6
1027,1,1,7
1027,2,1,2
1027,3,0,0
1027,4,0,0
1027,5,0,0
1027,6,0,0
1027,7,0,0
1027,8,0,0
1027,9,0,0
1027,10,0,0
1027,11,0,0
1027,12,0,0
1028,0,1,3
1028,1,1,5
1028,2,1,1
1028,3,1,4
1028,4,1,4
1028,5,1,3
1028,6,1,3
1028,7,1,6
1028,8,1,4
1028,9,1,5
1028,10,1,2
1028,11,1,5
1028,12,1,2
1029,0,1,6
1029,1,1,3
1029,2,1,1
1029,3,1,6
1029,4,1,3
1029,5,1,2
1029,6,1,4
1029,7,1,2
1029,8,1,2
1029,9,1,3
1029,10,1,6
1029,11,1,2
1029,12,1,2
1030,0,1,6
1030,1,1,1
1030,2,1,3
1030,3,0,0
1030,4,0,0
1030,5,0,0
1030,6,0,0
1030,7,0,0
1030,8,0,0
1030,9,0,0
1030,10,0,0
1030,11,0,0
1030,12,0,0
1031,0,1,8
1031,1,1,4
1031,2,1,3
1031,3,1,1
1031,4,1,4
1031,5,1,1
1031,6,1,1
1031,7,1,4
1031,8,1,3
1031,9,1,1
1031,10,0,0
1031,11,0,0
1031,12,0,0
1032,0,1,4
1032,1,1,8
1032,2,1,5
1032,3,1,1
1032,4,1,3
1032,5,1,3
1032,6,1,3
1032,7,1,1
1032,8,1,8
1032,9,1,5
1032,10,1,6
1032,11,1,1
1032,12,1,5
1033,0,1,3
1033,1,1,3
1033,2,1,5
1033,3,0,0
1033,4,0,0
1033,5,0,0
1033,6,0,0
1033,7,0,0
1033,8,0,0
1033,9,0,0
1033,10,0,0
1033,11,0,0
1033,12,0,0
1034,0,1,8
1034,1,1,3
1034,2,1,0
1034,3,1,2
1034,4,1,4
1034,5,1,3
1034,6,1,2
1034,7,1,1
1034,8,1,0
1034,9,1,6
1034,10,1,2
1034,11,1,0
1034,12,1,3
1035,0,1,2
1035,1,1,2
1035,2,0,0
1035,3,0,0
1035,4,0,0
1035,5,0,0
1035,6,0,0
1035,7,0,0
1035,8,0,0
1035,9,0,0
1035,10,0,0
1035,11,0,0
1035,12,0,0
1036,0,1,5
1036,1,1,1
1036,2,1,2
1036,3,1,0
1036,4,1,0
1036,5,1,2
1036,6,1,0
1036,7,1,3
1036,8,1,5
1036,9,1,4
1036,10,0,0
1036,11,0,0
1036,12,0,0
1037,0,1,5
1037,1,0,0
1037,2,0,0
1037,3,0,0
1037,4,0,0
1037,5,0,0
1037,6,0,0
1037,7,0,0
1037,8,0,0
1037,9,0,0
1037,10,0,0
1037,11,0,0
1037,12,0,0
1038,0,1,4
1038,1,1,11
1038,2,1,3
1038,3,1,3
1038,4,1,6
1038,5,1,3
1038,6,1,3
1038,7,1,5
1038,8,1,5
1038,9,1,9
1038,10,1,3
1038,11,1,4
1038,12,1,2
1039,0,1,3
1039,1,1,9
1039,2,1,0
1039,3,1,3
1039,4,1,2
1039,5,1,3
1039,6,1,2
1039,7,1,4
1039,8,1,2
1039,9,1,4
1039,10,1,8
1039,11,1,2
1039,12,1,5
1040,0,1,3
1040,1,1,2
1040,2,1,2
1040,3,1,2
1040,4,0,0
1040,5,0,0
1040,6,0,0
1040,7,0,0
1040,8,0,0
1040,9,0,0
1040,10,0,0
1040,11,0,0
1040,12,0,0
1041,0,1,6
1041,1,1,3
1041,2,0,0
1041,3,0,0
1041,4,0,0
1041,5,0,0
1041,6,0,0
1041,7,0,0
1041,8,0,0
1041,9,0,0
1041,10,0,0
1041,11,0,0
1041,12,0,0
1042,0,1,7
1042,1,1,2
1042,2,1,3
1042,3,1,5
1042,4,0,0
1042,5,0,0
1042,6,0,0
1042,7,0,0
1042,8,0,0
1042,9,0,0
1042,10,0,0
1042,11,0,0
1042,12,0,0
1043,0,1,4
1043,1,0,0
1043,2,0,0
1043,3,0,0
1043,4,0,0
1043,5,0,0
1043,6,0,0
1043,7,0,0
1043,8,0,0
1043,9,0,0
1043,10,0,0
1043,11,0,0
1043,12,0,0
1044,0,1,4
1044,1,1,5
1044,2,1,0
1044,3,1,3
1044,4,1,1
1044,5,1,2
1044,6,1,4
1044,7,1,6
1044,8,1,3
1044,9,1,2
1044,10,1,1
1044,11,1,2
1044,12,1,0
1045,0,1,4
1045,1,1,1
1045,2,1,2
1045,3,0,0
1045,4,0,0
1045,5,0,0
1045,6,0,0
1045,7,0,0
1045,8,0,0
1045,9,0,0
1045,10,0,0
1045,11,0,0
1045,12,0,0
1046,0,1,5
1046,1,1,8
1046,2,1,4
1046,3,1,3
1046,4,0,0
1046,5,0,0
1046,6,0,0
1046,7,0,0
1046,8,0,0
1046,9,0,0
1046,10,0,0
1046,11,0,0
1046,12,0,0
1047,0,1,10
1047,1,1,5
1047,2,1,5
1047,3,1,3
1047,4,1,3
1047,5,1,1
1047,6,1,6
1047,7,1,2
1047,8,1,6
1047,9,1,3
1047,10,1,8
1047,11,1,2
1047,12,1,1
1048,0,1,6
1048,1,1,3
1048,2,1,1
1048,3,0,0
1048,4,0,0
1048,5,0,0
1048,6,0,0
1048,7,0,0
1048,8,0,0
1048,9,0,0
1048,10,0,0
1048,11,0,0
1048,12,0,0
1049,0,1,6
1049,1,1,6
1049,2,1,2
1049,3,1,3
1049,4,1,5
1049,5,1,2
1049,6,1,2
1049,7,1,0
1049,8,1,2
1049,9,1,1
1049,10,1,5
1049,11,1,2
1049,12,1,3
1050,0,1,7
1050,1,1,3
1050,2,1,3
1050,3,1,2
1050,4,1,1
1050,5,1,5
1050,6,1,2
1050,7,0,0
1050,8,0,0
1050,9,0,0
1050,10,0,0
1050,11,0,0
1050,12,0,0
1051,0,1,2
1051,1,1,4
1051,2,1,3
1051,3,1,3
1051,4,0,0
1051,5,0,0
1051,6,0,0
1051,7,0,0
1051,8,0,0
1051,9,0,0
1051,10,0,0
1051,11,0,0
1051,12,0,0
1052,0,1,4
1052,1,1,1
1052,2,1,1
1052,3,1,4
1052,4,0,0
1052,5,0,0
1052,6,0,0
1052,7,0,0
1052,8,0,0
1052,9,0,0
1052,10,0,0
1052,11,0,0
1052,12,0,0
1053,0,1,6
1053,1,0,0
1053,2,0,0
1053,3,0,0
1053,4,0,0
1053,5,0,0
1053,6,0,0
1053,7,0,0
1053,8,0,0
1053,9,0,0
1053,10,0,0
1053,11,0,0
1053,12,0,0
1054,0,1,3
1054,1,1,2
1054,2,1,3
1054,3,1,0
1054,4,1,2
1054,5,1,0
1054,6,1,3
1054,7,1,5
1054,8,1,5
1054,9,1,2
1054,10,1,3
1054,11,1,3
1054,12,1,1
1055,0,1,3
1055,1,0,0
1055,2,0,0
1055,3,0,0
1055,4,0,0
1055,5,0,0
1055,6,0,0
1055,7,0,0
1055,8,0,0
1055,9,0,0
1055,10,0,0
1055,11,0,0
1055,12,0,0
1056,0,1,6
1056,1,1,6
1056,2,1,5
1056,3,1,4
1056,4,1,2
1056,5,1,2
1056,6,1,3
1056,7,1,9
1056,8,0,0
1056,9,0,0
1056,10,0,0
1056,11,0,0
1056,12,0,0
1057,0,1,4
1057,1,1,2
1057,2,1,0
1057,3,1,1
1057,4,0,0
1057,5,0,0
1057,6,0,0
1057,7,0,0
1057,8,0,0
1057,9,0,0
1057,10,0,0
1057,11,0,0
1057,12,0,0
1058,0,1,4
1058,1,1,5
1058,2,1,2
1058,3,1,3
1058,4,0,0
1058,5,0,0
1058,6,0,0
1058,7,0,0
1058,8,0,0
1058,9,0,0
1058,10,0,0
1058,11,0,0
1058,12,0,0
1059,0,1,6
1059,1,1,2
1059,2,1,4
1059,3,1,4
1059,4,1,3
1059,5,1,4
1059,6,1,1
1059,7,0,0
1059,8,0,0
1059,9,0,0
1059,10,0,0
1059,11,0,0
1059,12,0,0
1060,0,1,5
1060,1,1,1
1060,2,1,2
1060,3,1,1
1060,4,1,2
1060,5,1,3
1060,6,1,3
1060,7,1,2
1060,8,1,3
1060,9,1,1
1060,10,1,5
1060,11,1,3
1060,12,0,0
1061,0,1,7
1061,1,1,0
1061,2,1,2
1061,3,1,4
1061,4,0,0
1061,5,0,0
1061,6,0,0
1061,7,0,0
1061,8,0,0
1061,9,0,0
1061,10,0,0
1061,11,0,0
1061,12,0,0
1062,0,1,3
1062,1,1,5
1062,2,0,0
1062,3,0,0
1062,4,0,0
1062,5,0,0
1062,6,0,0
1062,7,0,0
1062,8,0,0
1062,9,0,0
1062,10,0,0
1062,11,0,0
1062,12,0,0
1063,0,1,7
1063,1,1,3
1063,2,1,1
1063,3,1,3
1063,4,1,0
1063,5,1,3
1063,6,1,2
1063,7,1,1
1063,8,1,1
1063,9,1,3
1063,10,1,3
1063,11,0,0
1063,12,0,0
1064,0,1,7
1064,1,1,0
1064,2,0,0
1064,3,0,0
1064,4,0,0
1064,5,0,0
1064,6,0,0
1064,7,0,0
1064,8,0,0
1064,9,0,0
1064,10,0,0
1064,11,0,0
1064,12,0,0
1065,0,1,2
1065,1,1,3
1065,2,1,3
1065,3,1,4
1065,4,1,4
1065,5,1,5
1065,6,1,5
1065,7,1,3
1065,8,1,3
1065,9,1,2
1065,10,1,1
1065,11,1,3
1065,12,1,4
1066,0,1,4
1066,1,1,3
1066,2,1,2
1066,3,1,6
1066,4,1,6
1066,5,1,6
1066,6,1,7
1066,7,1,3
1066,8,1,4
1066,9,1,5
1066,10,1,5
1066,11,1,2
1066,12,1,3
1067,0,1,3
1067,1,1,2
1067,2,1,2
1067,3,1,0
1067,4,1,0
1067,5,1,2
1067,6,1,6
1067,7,1,0
1067,8,1,7
1067,9,1,2
1067,10,1,2
1067,11,1,1
1067,12,1,7
1068,0,1,5
1068,1,1,5
1068,2,0,0
1068,3,0,0
1068,4,0,0
1068,5,0,0
1068,6,0,0
1068,7,0,0
1068,8,0,0
1068,9,0,0
1068,10,0,0
1068,11,0,0
1068,12,0,0
1069,0,1,3
1069,1,1,3
1069,2,0,0
1069,3,0,0
1069,4,0,0
1069,5,0,0
1069,6,0,0
1069,7,0,0
1069,8,0,0
1069,9,0,0
1069,10,0,0
1069,11,0,0
1069,12,0,0
1070,0,1,3
1070,1,1,6
1070,2,1,2
1070,3,1,5
1070,4,1,3
1070,5,0,0
1070,6,0,0
1070,7,0,0
1070,8,0,0
1070,9,0,0
1070,10,0,0
1070,11,0,0
1070,12,0,0
1071,0,1,4
1071,1,1,3
1071,2,1,3
1071,3,0,0
1071,4,0,0
1071,5,0,0
1071,6,0,0
1071,7,0,0
1071,8,0,0
1071,9,0,0
1071,10,0,0
1071,11,0,0
1071,12,0,0
1072,0,1,2
1072,1,1,3
1072,2,1,2
1072,3,1,0
1072,4,1,2
1072,5,0,0
1072,6,0,0
1072,7,0,0
1072,8,0,0
